theme,ticker,company_name,sector,industry,bucket_type,bucket_weight,theme_attention_score,theme_adjusted_confidence,theme_narrative_type,theme_log_change_7d_30d,theme_news_count_7d,ticker_total_news_7d,theme_news_share_7d,matched_item_count,source_breadth_7d,price_data_ok,last_price,price_return_5d,price_return_1m,price_return_3m,relative_return_1m_spy,volume_change_20d,distance_from_52w_high,price_state,theme_news_share_pct,theme_news_count_pct,matched_item_count_pct,bucket_weight_pct,source_breadth_pct,momentum_1m_pct,relative_strength_pct,volume_spike_pct,overextension_pct,near_high_risk_pct,exposure_score,purity_score,confirmation_score,risk_penalty,beneficiary_score,beneficiary_tier
Data Center Capex,GOOG,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,2,122,0.01639344262295082,2,1,True,384.7200012207031,10.71079171818794,29.24813427652191,13.000001165271424,19.505064007959994,43.825168481390534,0.0,extended,72.72727272727273,68.18181818181817,68.18181818181817,38.63636363636363,65.9090909090909,59.09090909090909,59.09090909090909,95.45454545454545,59.09090909090909,86.36363636363636,63.86363636363636,44.54545454545454,67.72727272727273,78.18181818181819,37.97727272727272,Watch Only
Data Center Capex,VRT,Vertiv Holdings LLC Class A Common Stock,Technology,Industrial Machinery/Components,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,336.1650085449219,10.207195977518468,29.928881177485668,76.83146041261912,20.185810908923752,-19.775954955393093,0.0,extended,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,72.72727272727273,72.72727272727273,40.909090909090914,72.72727272727273,86.36363636363636,44.09090909090909,80.9090909090909,58.18181818181819,84.31818181818183,35.54545454545454,Watch Only
Data Center Capex,DELL,Dell Technologies Inc. Class C Common Stock ,Technology,Computer Manufacturing,pure_play,1.0,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,214.6199951171875,4.219881877569875,24.31231917585508,83.76786459591207,14.569248907293165,-47.74748231168253,-0.6802726852771834,extended,31.818181818181817,31.818181818181817,31.818181818181817,93.18181818181817,31.818181818181817,45.45454545454545,45.45454545454545,4.545454545454546,45.45454545454545,68.18181818181817,44.09090909090909,80.9090909090909,34.54545454545455,67.5,33.0,Watch Only
Data Center Capex,ASML,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,0,20,0.0,0,0,True,1446.0,4.437506414033954,11.13092504030333,3.953761867933192,1.3878547717414147,-36.91996657956776,-5.067224366633017,neutral,31.818181818181817,31.818181818181817,31.818181818181817,68.18181818181817,31.818181818181817,22.727272727272727,22.727272727272727,9.090909090909092,22.727272727272727,45.45454545454545,39.090909090909086,60.90909090909091,21.81818181818182,21.59090909090909,31.999999999999993,Watch Only
Data Center Capex,ARM,Arm Holdings plc American Depositary Shares,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,206.8000030517578,4.10269791375899,39.006518191005334,97.80009279328364,29.26344792244342,-33.154313419748526,-11.928791277231031,overheated,31.818181818181817,31.818181818181817,31.818181818181817,68.18181818181817,31.818181818181817,86.36363636363636,86.36363636363636,18.181818181818183,86.36363636363636,31.818181818181817,39.090909090909086,60.90909090909091,61.81818181818181,76.81818181818181,30.95454545454545,Watch Only: Price Extended
Data Center Capex,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,enabler,0.8,75.84375,very_high,sustained_narrative,1.6543191308920964,0,7,0.0,0,0,True,398.2200012207031,1.498701365574906,16.520362196208318,18.940315243668238,6.777291927646402,-27.858020283123828,-1.669220599100929,extended,31.818181818181817,31.818181818181817,31.818181818181817,68.18181818181817,31.818181818181817,31.818181818181817,31.818181818181817,27.27272727272727,31.818181818181817,59.09090909090909,39.090909090909086,60.90909090909091,30.909090909090907,59.09090909090909,26.772727272727266,Watch Only
Data Center Capex,GOOGL,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,adopter,0.55,75.84375,very_high,sustained_narrative,1.6543191308920964,0,28,0.0,0,0,True,388.57000732421875,11.089830373462117,29.527657579720668,14.46338503815159,19.784587311158752,38.8062098727542,0.0,extended,31.818181818181817,31.818181818181817,31.818181818181817,38.63636363636363,31.818181818181817,63.63636363636363,63.63636363636363,90.9090909090909,63.63636363636363,86.36363636363636,33.18181818181818,37.272727272727266,62.72727272727272,80.22727272727272,22.227272727272723,Watch Only
Data Center Capex,ETN,Eaton Corporation PLC Ordinary Shares,Technology,Industrial Machinery/Components,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,408.5249938964844,-1.1003010015604886,12.266063220000634,13.038604492176287,2.5229929514387184,32.53739964507012,-5.654607357089414,neutral,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,27.27272727272727,27.27272727272727,86.36363636363636,27.27272727272727,40.909090909090914,28.18181818181818,17.272727272727273,40.0,22.5,21.090909090909093,Watch Only
Data Center Capex,VST,Vistra Corp. Common Stock,Utilities,Electric Utilities: Central,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,161.30499267578125,0.11481973944897916,6.4087318243851055,5.571912054598327,-3.33433844417681,-1.7612977983777478,-25.775401880540016,neutral,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,9.090909090909092,9.090909090909092,68.18181818181817,9.090909090909092,13.636363636363635,28.18181818181818,17.272727272727273,25.454545454545453,7.5,20.454545454545453,Watch Only
Data Center Capex,CEG,Constellation Energy Corporation Common Stock ,Utilities,Electric Utilities: Central,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,322.57000732421875,5.515035929605228,17.229976388693412,20.321195774791857,7.486906120131497,-22.5762385137664,-19.94729686652349,confirming,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,36.36363636363637,36.36363636363637,36.36363636363637,36.36363636363637,27.27272727272727,28.18181818181818,17.272727272727273,35.45454545454545,23.181818181818183,19.818181818181817,Watch Only
Data Center Capex,BE,Bloom Energy Corporation Class A Common Stock,Energy,Industrial Machinery/Components,sympathetic,0.35,75.84375,very_high,sustained_narrative,1.6543191308920964,0,0,0.0,0,0,True,295.4648132324219,30.52295781491061,118.8628246166088,74.94512067037844,109.11975434804688,11.451905410779206,0.0,overheated,31.818181818181817,31.818181818181817,31.818181818181817,13.636363636363635,31.818181818181817,100.0,100.0,77.27272727272727,100.0,86.36363636363636,28.18181818181818,17.272727272727273,81.81818181818181,96.5909090909091,16.727272727272727,Watch Only: Price Extended
